"GSCC02","2014-10-24 21:45:00",0.119,0.119,"A","NA"
"GSCC02","2014-10-24 21:55:00",0.118,0.118,"A","NA"
"GSCC02","2014-10-24 22:25:00",0.117,0.117,"A","NA"
"GSCC02","2014-10-24 22:35:00",0.117,0.117,"A","NA"
"GSCC02","2014-10-24 23:10:00",0.116,0.116,"A","NA"
"GSCC02","2014-10-24 23:20:00",0.115,0.115,"A","NA"
"GSCC02","2014-10-24 23:55:00",0.115,0.115,"A","NA"
"GSCC02","2014-10-25 00:00:00",0.114,0.114,"A","NA"
"GSCC02","2014-10-25 00:30:00",0.113,0.113,"A","NA"
"GSCC02","2014-10-25 00:40:00",0.113,0.113,"A","NA"
"GSCC02","2014-10-25 01:15:00",0.112,0.112,"A","NA"
"GSCC02","2014-10-25 01:25:00",0.111,0.111,"A","NA"
"GSCC02","2014-10-25 01:55:00",0.111,0.111,"A","NA"
"GSCC02","2014-10-25 02:05:00",0.11,0.11,"A","NA"
"GSCC02","2014-10-25 02:35:00",0.109,0.109,"A","NA"
"GSCC02","2014-10-25 02:45:00",0.109,0.109,"A","NA"
"GSCC02","2014-10-25 03:10:00",0.108,0.108,"A","NA"
"GSCC02","2014-10-25 03:20:00",0.107,0.107,"A","NA"
"GSCC02","2014-10-25 03:45:00",0.107,0.107,"A","NA"
"GSCC02","2014-10-25 03:55:00",0.106,0.106,"A","NA"
"GSCC02","2014-10-25 05:20:00",0.105,0.105,"A","NA"
"GSCC02","2014-10-25 05:30:00",0.105,0.105,"A","NA"
"GSCC02","2014-10-25 06:00:00",0.104,0.104,"A","NA"
"GSCC02","2014-10-25 06:15:00",0.103,0.103,"A","NA"
"GSCC02","2014-10-25 06:45:00",0.102,0.102,"A","NA"
"GSCC02","2014-10-25 06:55:00",0.101,0.101,"A","NA"
"GSCC02","2014-10-25 07:55:00",0.101,0.101,"A","NA"
"GSCC02","2014-10-25 08:05:00",0.1,0.1,"A","NA"
"GSCC02","2014-10-25 08:45:00",0.099,0.099,"A","NA"
"GSCC02","2014-10-25 08:55:00",0.098,0.098,"A","NA"
"GSCC02","2014-10-25 09:45:00",0.098,0.098,"A","NA"
"GSCC02","2014-10-25 09:55:00",0.097,0.097,"A","NA"
"GSCC02","2014-10-25 10:40:00",0.096,0.096,"A","NA"
"GSCC02","2014-10-25 10:50:00",0.096,0.096,"A","NA"
"GSCC02","2014-10-25 13:10:00",0.096,0.096,"A","NA"
"GSCC02","2014-10-25 13:30:00",0.102,0.102,"A","NA"
"GSCC02","2014-10-25 14:55:00",0.101,0.101,"A","NA"
"GSCC02","2014-10-25 15:00:00",0.1,0.1,"A","NA"
"GSCC02","2014-10-25 15:10:00",0.101,0.101,"A","NA"
"GSCC02","2014-10-25 15:45:00",0.102,0.102,"A","NA"
"GSCC02","2014-10-25 16:05:00",0.104,0.104,"A","NA"
"GSCC02","2014-10-25 16:15:00",0.117,0.117,"A","NA"
"GSCC02","2014-10-25 16:30:00",0.118,0.118,"A","NA"
"GSCC02","2014-10-25 17:15:00",0.119,0.119,"A","NA"
"GSCC02","2014-10-25 17:25:00",0.119,0.119,"A","NA"
"GSCC02","2014-10-25 17:35:00",0.12,0.12,"A","NA"
"GSCC02","2014-10-25 18:25:00",0.127,0.127,"A","NA"
"GSCC02","2014-10-25 18:50:00",0.134,0.134,"A","NA"
"GSCC02","2014-10-25 19:00:00",0.135,0.135,"A","NA"
"GSCC02","2014-10-25 19:10:00",0.137,0.137,"A","NA"
"GSCC02","2014-10-25 19:30:00",0.137,0.137,"A","NA"
"GSCC02","2014-10-25 19:40:00",0.139,0.139,"A","NA"
"GSCC02","2014-10-25 19:55:00",0.14,0.14,"A","NA"
"GSCC02","2014-10-25 20:10:00",0.141,0.141,"A","NA"
"GSCC02","2014-10-25 20:25:00",0.142,0.142,"A","NA"
"GSCC02","2014-10-25 22:30:00",0.158,0.158,"A","NA"
"GSCC02","2014-10-25 22:40:00",0.159,0.159,"A","NA"
"GSCC02","2014-10-25 22:55:00",0.16,0.16,"A","NA"
"GSCC02","2014-10-25 23:05:00",0.161,0.161,"A","NA"
"GSCC02","2014-10-25 23:10:00",0.162,0.162,"A","NA"
"GSCC02","2014-10-25 23:35:00",0.163,0.163,"A","NA"
"GSCC02","2014-10-26 00:00:00",0.165,0.165,"A","NA"
"GSCC02","2014-10-26 00:10:00",0.166,0.166,"A","NA"
"GSCC02","2014-10-26 00:20:00",0.169,0.169,"A","NA"
"GSCC02","2014-10-26 00:35:00",0.17,0.17,"A","NA"
"GSCC02","2014-10-26 00:40:00",0.171,0.171,"A","NA"
"GSCC02","2014-10-26 01:05:00",0.172,0.172,"A","NA"
"GSCC02","2014-10-26 01:20:00",0.174,0.174,"A","NA"
"GSCC02","2014-10-26 02:00:00",0.19,0.19,"A","NA"
"GSCC02","2014-10-26 02:10:00",0.192,0.192,"A","NA"
"GSCC02","2014-10-26 02:20:00",0.192,0.192,"A","NA"
"GSCC02","2014-10-26 04:55:00",0.193,0.193,"A","NA"
"GSCC02","2014-10-26 05:15:00",0.196,0.196,"A","NA"
"GSCC02","2014-10-26 05:35:00",0.201,0.201,"A","NA"
"GSCC02","2014-10-26 06:30:00",0.208,0.208,"A","NA"
"GSCC02","2014-10-26 06:55:00",0.208,0.208,"A","NA"
"GSCC02","2014-10-26 07:05:00",0.209,0.209,"A","NA"
"GSCC02","2014-10-26 10:40:00",0.208,0.208,"A","NA"
"GSCC02","2014-10-26 10:50:00",0.208,0.208,"A","NA"
"GSCC02","2014-10-26 11:05:00",0.207,0.207,"A","NA"
"GSCC02","2014-10-26 11:15:00",0.206,0.206,"A","NA"
"GSCC02","2014-10-26 11:30:00",0.206,0.206,"A","NA"
"GSCC02","2014-10-26 11:45:00",0.204,0.204,"A","NA"
"GSCC02","2014-10-26 12:05:00",0.204,0.204,"A","NA"
"GSCC02","2014-10-26 12:20:00",0.202,0.202,"A","NA"
"GSCC02","2014-10-26 12:35:00",0.202,0.202,"A","NA"
"GSCC02","2014-10-26 12:50:00",0.2,0.2,"A","NA"
"GSCC02","2014-10-26 13:05:00",0.2,0.2,"A","NA"
"GSCC02","2014-10-26 13:20:00",0.198,0.198,"A","NA"
"GSCC02","2014-10-26 13:35:00",0.198,0.198,"A","NA"
"GSCC02","2014-10-26 13:55:00",0.196,0.196,"A","NA"
"GSCC02","2014-10-26 14:10:00",0.195,0.195,"A","NA"
"GSCC02","2014-10-26 14:30:00",0.193,0.193,"A","NA"
"GSCC02","2014-10-26 14:45:00",0.192,0.192,"A","NA"
"GSCC02","2014-10-26 15:15:00",0.189,0.189,"A","NA"
"GSCC02","2014-10-26 15:30:00",0.188,0.188,"A","NA"
"GSCC02","2014-10-26 15:55:00",0.186,0.186,"A","NA"
"GSCC02","2014-10-26 16:05:00",0.185,0.185,"A","NA"
"GSCC02","2014-10-26 16:20:00",0.184,0.184,"A","NA"
"GSCC02","2014-10-26 16:35:00",0.183,0.183,"A","NA"
"GSCC02","2014-10-26 16:55:00",0.181,0.181,"A","NA"
"GSCC02","2014-10-26 17:05:00",0.18,0.18,"A","NA"
"GSCC02","2014-10-26 17:25:00",0.178,0.178,"A","NA"
"GSCC02","2014-10-26 17:40:00",0.178,0.178,"A","NA"
"GSCC02","2014-10-26 18:05:00",0.175,0.175,"A","NA"
"GSCC02","2014-10-26 18:20:00",0.174,0.174,"A","NA"
"GSCC02","2014-10-26 18:35:00",0.173,0.173,"A","NA"
"GSCC02","2014-10-26 18:45:00",0.172,0.172,"A","NA"
"GSCC02","2014-10-26 19:10:00",0.17,0.17,"A","NA"
"GSCC02","2014-10-26 19:20:00",0.169,0.169,"A","NA"
"GSCC02","2014-10-26 19:45:00",0.166,0.166,"A","NA"
"GSCC02","2014-10-26 19:55:00",0.165,0.165,"A","NA"
"GSCC02","2014-10-26 20:15:00",0.163,0.163,"A","NA"
"GSCC02","2014-10-26 20:30:00",0.163,0.163,"A","NA"
"GSCC02","2014-10-26 20:55:00",0.16,0.16,"A","NA"
"GSCC02","2014-10-26 21:05:00",0.159,0.159,"A","NA"
"GSCC02","2014-10-26 21:20:00",0.158,0.158,"A","NA"
"GSCC02","2014-10-26 21:35:00",0.157,0.157,"A","NA"
"GSCC02","2014-10-26 21:55:00",0.155,0.155,"A","NA"
"GSCC02","2014-10-26 22:10:00",0.155,0.155,"A","NA"
"GSCC02","2014-10-26 22:25:00",0.153,0.153,"A","NA"
"GSCC02","2014-10-26 22:45:00",0.153,0.153,"A","NA"
"GSCC02","2014-10-26 23:00:00",0.151,0.151,"A","NA"
"GSCC02","2014-10-26 23:15:00",0.151,0.151,"A","NA"
"GSCC02","2014-10-26 23:30:00",0.149,0.149,"A","NA"
"GSCC02","2014-10-26 23:45:00",0.149,0.149,"A","NA"
"GSCC02","2014-10-27 00:00:00",0.147,0.147,"A","NA"
"GSCC02","2014-10-27 00:20:00",0.147,0.147,"A","NA"
"GSCC02","2014-10-27 00:30:00",0.146,0.146,"A","NA"
"GSCC02","2014-10-27 00:45:00",0.145,0.145,"A","NA"
"GSCC02","2014-10-27 01:00:00",0.144,0.144,"A","NA"
"GSCC02","2014-10-27 01:20:00",0.143,0.143,"A","NA"
"GSCC02","2014-10-27 01:35:00",0.142,0.142,"A","NA"
"GSCC02","2014-10-27 01:55:00",0.141,0.141,"A","NA"
"GSCC02","2014-10-27 02:10:00",0.14,0.14,"A","NA"
"GSCC02","2014-10-27 02:30:00",0.139,0.139,"A","NA"
"GSCC02","2014-10-27 02:45:00",0.138,0.138,"A","NA"
"GSCC02","2014-10-27 03:05:00",0.137,0.137,"A","NA"
"GSCC02","2014-10-27 03:15:00",0.137,0.137,"A","NA"
