"STCODE","FORMAT","SITECODE","WATERYEAR","DATE_TIME","EQN_SET_CODE","STAGE","INST_Q","INST_Q_AREA","INTERVAL","MEAN_Q","MEAN_Q_AREA","TOTAL_Q_INT","EST_CODE","EVENT_CODE"
"HF004",1,"GSWS08","2014","2013-10-22 16:25:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 16:30:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 16:35:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 16:40:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 16:45:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 16:50:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 16:55:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 17:00:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 17:05:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 17:10:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 17:15:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 17:20:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 17:25:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 17:30:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 17:35:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 17:40:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 17:45:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 17:50:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 17:55:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 18:00:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 18:05:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 18:10:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 18:15:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 18:20:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 18:25:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 18:30:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 18:35:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 18:40:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 18:45:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 18:50:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 18:55:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 19:00:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 19:05:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 19:10:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 19:15:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 19:20:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 19:25:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 19:30:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 19:35:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 19:40:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 19:45:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 19:50:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 19:55:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 20:00:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 20:05:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 20:10:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 20:15:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 20:20:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 20:25:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 20:30:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 20:35:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 20:40:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 20:45:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 20:50:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 20:55:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 21:00:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 21:05:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 21:10:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 21:15:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 21:20:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 21:25:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 21:30:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 21:35:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 21:40:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 21:45:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 21:50:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 21:55:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 22:00:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 22:05:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 22:10:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 22:15:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 22:20:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 22:25:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 22:30:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 22:35:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 22:40:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 22:45:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 22:50:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 22:55:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 23:00:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 23:05:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 23:10:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 23:15:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 23:20:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 23:25:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 23:30:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 23:35:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 23:40:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 23:45:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 23:50:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-22 23:55:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 00:00:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 00:05:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 00:10:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 00:15:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 00:20:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 00:25:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 00:30:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 00:35:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 00:40:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 00:45:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 00:50:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 00:55:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 01:00:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 01:05:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 01:10:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 01:15:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 01:20:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 01:25:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 01:30:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 01:35:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 01:40:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 01:45:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 01:50:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 01:55:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 02:00:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 02:05:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 02:10:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 02:15:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 02:20:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 02:25:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 02:30:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 02:35:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 02:40:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 02:45:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 02:50:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 02:55:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 03:00:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 03:05:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 03:10:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 03:15:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 03:20:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 03:25:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 03:30:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 03:35:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 03:40:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 03:45:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 03:50:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 03:55:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 04:00:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 04:05:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 04:10:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 04:15:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 04:20:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 04:25:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 04:30:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 04:35:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 04:40:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 04:45:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 04:50:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 04:55:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 05:00:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 05:05:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 05:10:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 05:15:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 05:20:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 05:25:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 05:30:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 05:35:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 05:40:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 05:45:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 05:50:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 05:55:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 06:00:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 06:05:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 06:10:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 06:15:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 06:20:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 06:25:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 06:30:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 06:35:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 06:40:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 06:45:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 06:50:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 06:55:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 07:00:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 07:05:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 07:10:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 07:15:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 07:20:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 07:25:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 07:30:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 07:35:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 07:40:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 07:45:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 07:50:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 07:55:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 08:00:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 08:05:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 08:10:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 08:15:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 08:20:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 08:25:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 08:30:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 08:35:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 08:40:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 08:45:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 08:50:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 08:55:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 09:00:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-23 09:05:00","17",0.103,0.051,0.616,"5",0.051,0.616,7.96e-05,"A","NA"
